MONDO:0009897	adult polyglucosan body disease	成人型ポリグルコサン小体病	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009898	polysaccharide, storage of unusual	多糖, 異常蓄積	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009899	polyhydramnios, chronic idiopathic	羊水過多症, 慢性特発性	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009900	polysyndactyly-cardiac malformation syndrome	多合指症-心奇形症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009901	Bartsocas-Papas syndrome 1	Bartsocas-Papas症候群1	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009902	cutaneous porphyria	皮膚ポルフィリン症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009903	postaxial acrofacial dysostosis	軸後性四肢顔面異骨症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009904	Gitelman syndrome	ギテルマン症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009905	urban-Rogers-Meyer syndrome	Urban-Rogers-Meyer症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009906	prenatal bowing	先天性弯曲症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009907	Prepapillary vascular loops	乳頭前血管ループ	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009908	pterin-4 alpha-carbinolamine dehydratase 1 deficiency	プテリン-4α-カルビノールアミン脱水酵素1欠損症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009909	progesterone resistance	プロゲステロン抵抗性	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009910	Wiedemann-Rautenstrauch syndrome	Wiedemann-Rautenstrauch症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009911	prolactin deficiency, isolated	プロラクチン欠乏症, 単独	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009912	prolactin deficiency with obesity and enlarged testes	肥満および精巣腫大を伴うプロラクチン欠乏症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009913	prune belly syndrome with pulmonic stenosis, intellectual disability, and deafness	肺動脈弁狭窄, 知的障害, および難聴を伴うプルーンベリー症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009914	pseudodiastrophic dysplasia	偽性捻曲性骨異形成症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009915	46,XX disorder of sex development-skeletal anomalies syndrome	46,XX性分化疾患-骨格異常症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009916	46,XY disorder of sex development due to 17-beta-hydroxysteroid dehydrogenase 3 deficiency	17β-ヒドロキシステロイドデヒドロゲナーゼ3欠損による46,XX性分化疾患	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009917	pseudohypoaldosteronism, type IB1, autosomal recessive	偽性低アルドステロン症IB1 型、常染色体劣性	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009918	fundus dystrophy, pseudoinflammatory, recessive form	眼底ジストロフィー, 偽炎症性, 潜性型	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009919	peroxisomal acyl-CoA oxidase deficiency	アシルCoA オキシダーゼ欠損症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009920	Acrootoocular syndrome	四肢耳眼症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009921	holoprosencephaly-postaxial polydactyly syndrome	全前脳症-軸後性多指症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009922	Pseudouridinuria and mental defect	プソイドウリジン尿および精神遅滞	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009923	46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency	5α-還元酵素2欠損による46,XY性分化疾患	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009924	vitamin D-dependent rickets, type 1	ビタミンD依存性くる病, 1型	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009925	autosomal recessive inherited pseudoxanthoma elasticum	常染色体潜性遺伝性弾力線維性仮性黄色腫	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009926	autosomal recessive multiple pterygium syndrome	常染色体潜性多発性翼状片症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009927	3MC syndrome 2	3MC症候群2	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009928	pulmonary alveolar microlithiasis	肺胞微石症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009929	surfactant metabolism dysfunction, pulmonary, 1	サーファクタント代謝機能不全肺1型	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009931	pulmonary atresia-intact ventricular septum syndrome	肺動脈閉鎖症-心室中隔欠損を伴わない	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009932	pulmonary bullae causing pneumothorax	気胸の原因となる肺ブラ	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009933	congenital pulmonary lymphangiectasia	先天性肺リンパ管拡張症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009934	alveolar capillary dysplasia with misalignment of pulmonary veins	肺静脈配列異常を伴う肺胞毛細血管異形成	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009935	pulmonary hypertension, primary, autosomal recessive	肺高血圧症, 原発性, 常染色体潜性	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009936	familial primary pulmonary hypoplasia	家族性原発性肺低形成症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009937	pulmonary venoocclusive disease	肺静脈閉塞症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009938	pulmonic stenosis	肺動脈狭窄	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009939	pulmonic stenosis and congenital nephrosis	肺動脈弁狭窄および先天性ネフローゼ	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009940	pycnodysostosis	濃化異骨症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009942	pyknoachondrogenesis	濃化軟骨無発生症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009943	Pyle disease	パイル病	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009944	pyloric atresia	幽門閉鎖	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009945	pyridoxine-dependent epilepsy	ピリドキシン依存性てんかん	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009946	hemolytic anemia due to pyrimidine 5' nucleotidase deficiency	ピリミジン5'-ヌクレオチダーゼ欠損による溶血性貧血	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009947	glutathione synthetase deficiency with 5-oxoprolinuria	5-オキソプロリン尿症を伴うグルタチオン合成酵素欠損症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009948	pyropoikilocytosis, hereditary	熱変形赤血球症, 遺伝性	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009949	pyruvate carboxylase deficiency disease	ピルビン酸カルボキシラーゼ欠損症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009950	pyruvate kinase deficiency of red cells	赤血球ピルビン酸キナーゼ欠乏症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009951	radiculoneuropathy, fatal neonatal	神経根ニューロパチー, 致死性新生児	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009952	radioulnar synostosis-developmental delay-hypotonia syndrome	橈尺骨癒合-発達遅滞-筋緊張低下症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009953	leukocyte adhesion deficiency type II	白血球接着不全症II型	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009954	Ramon syndrome	Ramon症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009955	rapadilino syndrome	ラパデリノ症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009956	red skin pigment anomaly of new guinea	ニューギニアにおける赤色皮膚色素異常	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009957	Reese retinal dysplasia	Reese網膜異形成	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009958	adult Refsum disease	成人レフサム病	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009959	peroxisome biogenesis disorder type 3B	ペルオキシソーム生合成異常症3B型	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009960	inflammatory bowel disease 1	炎症性腸疾患1	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009961	renal and mullerian duct hypoplasia	腎およびミュラー管形成不全	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009962	Senior-Loken syndrome 1	Senior-Loken症候群1	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009963	Ulbright-Hodes syndrome	Ulbright-Hodes症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009964	short-rib thoracic dysplasia 9 with or without polydactyly	多指症を伴うまたは伴わない短肋骨胸郭異形成9	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009965	Perlman syndrome	Perlman症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009966	NPHP3-related Meckel-like syndrome	NPHP3関連メッケル様症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009967	renal tubular acidosis 3	尿細管性アシドーシス3	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009968	renal tubular acidosis, distal, 2, with progressive sensorineural hearing loss	尿細管性アシドーシス, 遠位, 2, 進行性感音性難聴を伴う	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009969	renal-genital-middle ear anomalies	腎-生殖器-中耳奇形	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009970	renal tubular dysgenesis of genetic origin	遺伝性腎尿細管発育不全	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009971	respiratory distress syndrome in premature infants	未熟児における呼吸窮迫症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009972	respiratory underresponsiveness to hypoxia and hypercapnia	低酸素症および高炭酸ガス血症に対するへの呼吸応答不全	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009973	reticular dysgenesis	細網異形成症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009974	familial hemophagocytic lymphohistiocytosis type 1	家族性血球貪食性リンパ組織球症1型	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009975	reticulum cell sarcoma	細網肉腫	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009976	retinal degeneration and epilepsy	網膜変性およびてんかん	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009978	retinal degeneration-nanophthalmos-glaucoma syndrome	網膜変性-小眼球-緑内障症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009979	reticular dystrophy of the retinal pigment epithelium	網膜色素上皮網状ジストロフィー	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009980	retinal telangiectasia and hypogammaglobulinemia	網膜毛細血管拡張症および低ガンマグロブリン血症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009982	retinitis pigmentosa inversa with deafness	難聴を伴う逆網膜色素変性症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009983	retinitis pigmentosa-intellectual disability-deafness-hypogenitalism syndrome	網膜色素変性-知的障害-難聴-性器発育不全症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009984	late-adult onset retinitis pigmentosa	成人後期発症網膜色素変性症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009985	retinohepatoendocrinologic syndrome	網膜肝内分泌学的症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009986	retinopathy, pigmentary, and intellectual disability	網膜症, 色素性, および知的障害	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009987	autosomal recessive pericentral pigmentary retinopathy	常染色体潜性傍中心型色素性網膜症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009988	retinoschisis of fovea	中心窩網膜分離症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009990	Revesz syndrome	Revesz症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009992	myoglobinuria, acute recurrent, autosomal recessive	ミオグロビン尿症, 急性反復性,常染色体潜性	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009993	embryonal rhabdomyosarcoma	胎児性平滑筋肉腫	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009994	alveolar rhabdomyosarcoma	胞巣状横紋筋肉腫	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009996	rhizomelic syndrome, Urbach type	近位肢節短縮症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009998	Richieri Costa-Pereira syndrome	Richieri-Costa-Pereira症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0009999	autosomal recessive Robinow syndrome	常染色体潜性Robinow症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010000	rod-cone dystrophy, sensorineural deafness, and Fanconi-type renal dysfunction	杆体錐体ジストロフィー, 感音性難聴, およびFanconi型腎機能障害	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010001	ectodermal dysplasia-blindness syndrome	外胚葉形成不全-盲目症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010002	Rothmund-Thomson syndrome	ロスムンド・トムソン症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010003	Rowley-Rosenberg syndrome	Rowley-Rosenberg症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010004	EEC syndrome	EEC症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010005	saccharopinuria	サッカロピン尿症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010006	Sandhoff disease	サンドホフ病	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010007	microbrachycephaly-ptosis-cleft lip syndrome	小短頭-眼瞼下垂-口唇裂症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010008	sarcosinemia	サルコシン血症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010010	Schinzel-Giedion syndrome	シンツェル-ギーディオン症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010011	schizencephaly	裂脳症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010012	autoimmune polyendocrinopathy type 2	自己免疫性多発性内分泌症2型	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010013	schneckenbecken dysplasia	蝸牛様骨盤異形成症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010014	craniometadiaphyseal dysplasia, wormian bone type	頭蓋骨幹端異形成症, 縫合骨型	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010015	anterior segment dysgenesis 7	前眼部形成不全7	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010016	sclerosteosis 1	硬結性骨化症1	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010017	sea-blue histiocyte syndrome	シーブルー組織球症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010018	second metatarsal-metacarpal syndrome	第2中足骨-中手骨症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010019	secretory component deficiency	分泌成分欠損症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010020	congenital generalized lipodystrophy type 2	先天性全身性リポジストロフィー2型	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010021	seizures, benign familial neonatal, autosomal recessive	けいれん, 良性家族性新生児, 常染色体潜性	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010022	senile plaque formation	老人斑形成	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010023	combined immunodeficiency due to ZAP70 deficiency	ZAP70欠損による複合免疫不全症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010024	Beemer-Langer syndrome	Beemer-Langer症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010025	short stature-obesity syndrome	低身長-肥満症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010026	SHORT syndrome	短腸症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010027	free sialic acid storage disease, infantile form	遊離シアル酸蓄積症, 乳児型	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010028	sialuria	シアル酸尿症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010029	situs inversus	内臓逆位5, 常染色体性 (HTX5)	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010030	Sjogren syndrome	シェーグレン症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010031	Sjogren-Larsson syndrome	シェーグレン・ラルソン症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010032	Sjogren-Larsson-like ichthyosis without CNS or eye involvement	中枢神経系病または眼の病変を伴わないシェーグレン-ラルソン様魚鱗癬	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010033	generalized peeling skin syndrome	全身性peeling skin症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010035	Smith-Lemli-Opitz syndrome	スミス・レムリ・オピッツ症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010036	congenital secretory sodium diarrhea 3	先天性分泌性ナトリウム下痢症3	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010037	sodium-potassium-ATPase activity of red cell	赤血球中ナトリウム・カリウムATPアーゼ活性	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010038	growth delay due to insulin-like growth factor I resistance	インスリン様成長因子I抵抗性による成長遅延	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010039	congenital heart defect-round face-developmental delay syndrome	先天性心疾患-丸顔-発達遅滞症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010040	ataxia, spastic, childhood-onset, autosomal recessive, with optic atrophy and intellectual disability	運動失調, 痙性, 小児期発症, 常染色体潜性, 視神経萎縮および知的障害を伴う	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010041	Charlevoix-Saguenay spastic ataxia	シャルルボワ・サグネ型痙性失調症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010042	spastic diplegia and intellectual disability	痙性両麻痺および知的障害	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010043	hereditary spastic paraplegia 17	遺伝性痙性対麻痺17	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010044	hereditary spastic paraplegia 15	遺伝性痙性対麻痺15	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010046	hereditary spastic paraplegia 23	遺伝性痙性対麻痺23	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010047	hereditary spastic paraplegia 5A	遺伝性痙性対麻痺5A	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010048	spastic paraplegia with myoclonic epilepsy	ミオクロニーてんかんを伴う痙性対麻痺	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010049	spastic paraplegia-glaucoma-intellectual disability syndrome	痙性対麻痺-緑内障-知的障害症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010051	spastic tetraplegia-retinitis pigmentosa-intellectual disability syndrome	痙性四肢麻痺-網膜色素変性-知的障害症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010052	spermatogenic failure 4	精子形成不全4	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010053	hereditary spherocytosis type 3	遺伝性球状赤血球症3型	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010054	spinal muscular atrophy with intellectual disability	知的障害を伴う脊髄性筋萎縮症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010055	spinal muscular atrophy with microcephaly and mental subnormality	小頭症および精神劣位を伴う脊髄性筋萎縮症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010056	spinal muscular atrophy, type IV	脊髄性筋萎縮症IV型	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010057	spinal muscular atrophy, Ryukyuan type	脊髄性筋萎縮症, 琉球型	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010058	scapuloperoneal spinal muscular atrophy, autosomal recessive	肩甲腓骨脊髄性筋萎縮症, 常染色体潜性	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010060	mitochondrial DNA depletion syndrome 7 (hepatocerebral type)	ミトコンドリアDNA枯渇症候群7(肝脳型）	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010061	autosomal recessive cerebellar ataxia-blindness-deafness syndrome	常染色体潜性小脳性運動失調-盲-難聴症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010062	spinocerebellar ataxia-dysmorphism syndrome	脊髄小脳失調症-異形症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010063	corneal-cerebellar syndrome	角膜-小脳症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010064	spastic ataxia-corneal dystrophy syndrome	痙性失調-角膜ジストロフィー症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010065	spinocerebellar degeneration with slow eye movements	緩徐眼球運動を伴う脊髄小脳変性症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010066	familial isolated congenital asplenia	家族性孤立性先天性無脾症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010067	splenoportal vascular anomalies	脾臓門脈血管異常症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010068	spondyloepimetaphyseal dysplasia, sponastrime type	脊椎骨端骨幹端異形成症, SPONASTRIME型	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010069	spondylocostal dysostosis-anal and genitourinary malformations syndrome	脊椎肋骨異骨症-肛門・尿生殖器奇形症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010070	brachyolmia type 1, Hobaek type	短体幹症1型, Hobaek型	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010072	spondyloepiphyseal dysplasia tarda, autosomal recessive	遅発性脊椎骨端異形成症, 常染色体潜性	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010073	spondyloepiphyseal dysplasia tarda, Kohn type	遅発性脊椎骨端異形成症, Kohn型	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010074	brachyolmia type 1, toledo type	短体幹症1型, Toledo型	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010075	spondyloepimetaphyseal dysplasia with joint laxity, type 1, with or without fractures	関節弛緩を伴う脊椎骨端骨幹端異形成症, 1型, 骨折を伴うまたは伴わない	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010076	spondyloepimetaphyseal dysplasia, Irapa type	脊椎骨端骨幹端異形成症, Irapa型	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010077	spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome	脊椎骨端骨幹端異形成症-短肢-石灰化異常症候群	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010078	spondyloperipheral dysplasia	脊椎末梢異形成症	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010079	Canavan disease	カドミウム中毒	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010080	familial infantile bilateral striatal necrosis	家族性乳児両側性線条体壊死	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
MONDO:0010081	subaortic stenosis, membranous	大動脈弁下狭窄症, 膜性	http://purl.obolibrary.org/obo/mondo/releases/2025-05-06/mondo.owl
